"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","l"
"276",7,6,4.63636363636364,-3,5,6,2.81818181818182,0,5,6,12.7272727272727,-6,6,5,17.1818181818182,45,4,4,21.4545454545455,62,6,7,26.4545454545455,-57,5,3,15.7272727272727,29,5,6,32.1818181818182,-6,0,0,11,0,0,0,7,0,0,0,4,0,6,5,0.166947818181818,-0.022461,5,3,0.678222636363636,-0.00537100000000001,5,6,0.587935,0.00195299999999998,5,3,1.71590909090909,-4.25,4,2,3.86931818181818,-0.0625,5,5,1.875,1,"HandClosing"
"277",7,4,5.09090909090909,-6,4,5,3.09090909090909,-10,6,6,12.5454545454545,-5,6,3,11.0909090909091,-49,6,3,19.5454545454545,-45,6,5,26.7272727272727,-62,5,4,16.8181818181818,-19,7,7,39.8181818181818,42,0,0,11,0,0,0,7,0,0,0,4,0,7,5,0.164195727272727,-0.00683600000000001,5,5,0.676003272727273,-0.015625,5,5,0.588423272727273,-0.00781200000000004,3,4,1.4375,-0.75,3,2,3.72159090909091,0.1875,4,5,1.89772727272727,1.375,"HandClosing"
"278",5,6,4.72727272727273,0,4,4,3,3,6,2,17.0909090909091,-28,7,3,7.36363636363636,20,5,4,20.0909090909091,-38,6,5,28.0909090909091,56,6,5,17.6363636363636,17,7,8,43.3636363636364,-24,0,0,11,0,0,0,7,0,0,0,4,0,8,7,0.161399090909091,-0.023926,6,5,0.673650545454546,-0.020996,3,5,0.586781,-0.01123,3,3,1.72727272727273,5.4375,4,2,3.67613636363636,1.5625,5,4,1.85227272727273,0,"HandClosing"
"279",5,5,5,-12,4,3,3.36363636363636,-8,5,6,16.8181818181818,-1,6,4,6.81818181818182,-2,4,3,25.5454545454545,69,5,3,31.5454545454545,99,4,3,15.8181818181818,32,7,8,38.6363636363636,3,0,0,11,0,0,0,7,0,0,0,4,0,9,7,0.160910818181818,-0.007324,6,4,0.674538272727273,0.017578,4,4,0.586337090909091,0.00976499999999991,3,1,2.68181818181818,7.1875,4,3,3.51704545454545,-1.1875,5,5,2.19886363636364,-3.6875,"HandClosing"
"280",5,6,6.18181818181818,12,6,6,6.27272727272727,-10,5,3,20.0909090909091,-47,6,5,6.54545454545455,-17,4,3,25.8181818181818,-13,5,3,36.0909090909091,-53,4,3,22.3636363636364,-77,6,7,46.7272727272727,-120,0,0,11,0,0,0,7,0,0,0,4,0,7,4,0.157315272727273,-0.00683599999999998,6,1,0.678089454545455,0.0419930000000001,4,3,0.585538090909091,-0.022949,3,1,3.88068181818182,9.625,5,4,3.71590909090909,-0.25,5,3,2.38068181818182,-1.1875,"HandClosing"
"281",6,5,7.36363636363636,8,7,6,6.63636363636364,-1,4,4,24.0909090909091,52,5,6,8.18181818181818,6,3,3,34.5454545454545,-10,5,4,36.5454545454545,21,6,4,19.1818181818182,-10,5,6,49.4545454545455,17,0,0,11,0,0,0,7,0,0,0,4,0,6,4,0.157137727272727,0.013184,6,1,0.682750272727273,0.0175780000000001,4,3,0.581942636363636,-0.015625,4,1,4.44318181818182,6.375,6,4,3.77840909090909,0.3125,5,4,2.39772727272727,0.1875,"HandClosing"
"282",5,6,9.09090909090909,-19,5,6,8.09090909090909,-11,5,6,25.2727272727273,-12,5,5,9.36363636363636,17,2,3,39.0909090909091,124,5,6,40.7272727272727,-54,6,3,18.6363636363636,25,4,5,48.4545454545455,-31,0,0,11,0,0,0,7,0,0,0,4,0,5,5,0.155229,-0.010742,7,2,0.685458,0.020019,4,3,0.57777,-0.026856,6,6,4.49431818181818,-0.875,5,5,3.45454545454545,2.0625,7,6,2.57954545454545,0.0625,"HandClosing"
"283",6,5,10.2727272727273,-15,6,7,10.3636363636364,4,6,5,29.6363636363636,64,6,6,10.4545454545455,-7,4,5,34.8181818181818,17,6,6,37.5454545454545,-3,6,4,16.2727272727273,25,4,5,49.4545454545455,112,0,0,11,0,0,0,7,0,0,0,4,0,4,4,0.153231545454545,0.00390699999999999,7,4,0.689586181818182,0.010742,5,3,0.573996909090909,-0.012696,7,1,4.42613636363636,-5.9375,5,1,3.0625,1.75,6,6,2.48295454545455,0.3125,"HandClosing"
"284",6,5,15.6363636363636,34,6,7,16.4545454545455,49,7,4,30.0909090909091,39,6,7,10.1818181818182,7,5,3,44.0909090909091,-113,6,7,42,-99,7,4,19.1818181818182,-23,6,3,54.5454545454545,-93,0,0,11,0,0,0,7,0,0,0,4,0,4,5,0.148393090909091,-0.030762,8,7,0.695889454545455,0.00537100000000001,4,3,0.572132545454545,-0.032226,7,1,3.54545454545455,-5.375,6,2,2.85795454545455,0.6875,6,3,2.21022727272727,6.75,"HandClosing"
"285",6,5,18.0909090909091,48,6,7,16.3636363636364,9,8,5,31,68,7,7,12.4545454545455,3,7,4,53.7272727272727,91,7,5,36.3636363636364,36,8,5,23.6363636363636,99,5,5,58,184,0,0,11,0,0,0,7,0,0,0,4,0,5,3,0.14644,-0.00146500000000002,7,8,0.699041090909091,0.00341799999999992,3,3,0.565696181818182,-0.019531,8,5,2.4375,-7,5,2,2.99431818181818,-1.0625,5,6,1.67045454545455,1.8125,"HandClosing"
"286",6,5,4.54545454545455,17,2,2,2.90909090909091,1,5,6,5.36363636363636,1,6,5,12.7272727272727,-25,6,5,15.2727272727273,-7,5,6,20.2727272727273,-52,5,6,4.45454545454545,-7,6,3,24.7272727272727,84,0,0,11,0,0,0,7,0,0,0,9,0,4,5,0.239790454545455,0.011718,6,3,0.681551727272727,-0.0253910000000001,4,1,0.551802181818182,0.023926,4,2,6.49431818181818,4.4375,3,2,5.22727272727273,-2.375,6,3,2.33522727272727,5.5625,"HandOpening"
"287",6,4,3.27272727272727,-10,4,4,3.09090909090909,-7,6,7,4.81818181818182,9,6,5,16.0909090909091,45,6,5,11.0909090909091,12,5,5,11.8181818181818,59,4,6,3.45454545454545,2,6,4,16.4545454545455,6,0,0,11,0,0,0,7,0,0,0,9,0,3,3,0.243963090909091,0.020996,7,3,0.674715727272727,-0.026367,4,3,0.556418727272727,0.042481,5,2,7.26136363636364,-3.5625,4,2,5.31818181818182,-0.5,5,4,2.89204545454545,1.375,"HandOpening"
"288",7,6,3.45454545454545,-4,5,3,3.18181818181818,-5,6,7,4.81818181818182,-14,5,6,19.9090909090909,-41,5,5,11.7272727272727,-27,6,6,6.09090909090909,1,4,6,3.45454545454545,0,6,3,15.9090909090909,-54,0,0,11,0,0,0,7,0,0,0,9,0,5,3,0.246360090909091,0.0214839999999999,7,4,0.668767636363636,-0.0336909999999999,4,5,0.563032818181818,0.0585939999999999,6,1,7.31818181818182,2.625,5,4,5.56818181818182,-1,3,4,2.75568181818182,-1.4375,"HandOpening"
"289",7,6,2.63636363636364,1,5,4,3.63636363636364,0,7,8,5.90909090909091,3,5,6,25.2727272727273,-15,6,6,12.9090909090909,-3,7,5,6.27272727272727,14,4,5,3.81818181818182,9,6,4,19.8181818181818,52,0,0,11,0,0,0,7,0,0,0,9,0,5,4,0.248934545454545,0.00683599999999995,8,8,0.659712272727273,-0.00390599999999997,5,5,0.571289181818182,0.018554,6,3,5.78409090909091,17.6875,5,4,5.58522727272727,0.1875,3,3,2.61363636363636,-4.3125,"HandOpening"
"290",6,2,2.36363636363636,1,6,5,3.54545454545455,-3,8,9,7.27272727272727,-17,5,5,28.9090909090909,-80,6,7,16.6363636363636,25,7,5,6.81818181818182,12,4,4,3.18181818181818,4,5,3,24.4545454545455,30,0,0,11,0,0,0,7,0,0,0,9,0,5,3,0.251464727272727,0.020508,8,9,0.654429909090909,-0.037598,4,5,0.572043636363636,-0.018555,4,5,3.25,14.25,6,4,5.46022727272727,-1.8125,4,2,2.03977272727273,-0.5625,"HandOpening"
"291",4,3,2.54545454545455,-4,7,6,3.54545454545455,1,8,5,8.36363636363636,-13,5,5,26.1818181818182,49,6,5,18.9090909090909,-30,7,5,6.27272727272727,-5,5,4,2.72727272727273,-1,4,3,24.7272727272727,-21,0,0,11,0,0,0,7,0,0,0,9,0,5,6,0.254794,-0.000975999999999977,8,9,0.654696363636364,-0.0336909999999999,6,4,0.568581272727273,-0.00927700000000009,3,4,2.21590909090909,-4.1875,5,4,5.52272727272727,2.125,4,1,1.52272727272727,-5.5625,"HandOpening"
"292",4,4,3.81818181818182,0,7,2,3.90909090909091,4,7,3,9.45454545454546,-12,4,5,33.4545454545455,-146,7,7,26.8181818181818,-82,6,5,6.18181818181818,-12,6,4,3.72727272727273,-8,4,2,26.5454545454545,-1,0,0,11,0,0,0,7,0,0,0,9,0,6,6,0.255859272727273,-0.00586000000000003,8,8,0.655539818181818,-0.011718,5,3,0.570933909090909,-0.00341800000000003,2,4,1.77272727272727,0.5625,5,3,5.07386363636364,0.4375,6,3,0.789772727272727,-4,"HandOpening"
"293",3,4,4.18181818181818,1,9,8,3.18181818181818,-1,6,3,9.18181818181818,12,4,5,30.4545454545455,61,7,7,26.3636363636364,29,5,5,5.90909090909091,4,6,4,3.63636363636364,4,3,4,26.2727272727273,9,0,0,11,0,0,0,7,0,0,0,9,0,5,6,0.255548454545455,0.010742,7,8,0.654030636363636,-0.00341800000000003,3,2,0.572886909090909,-0.0126959999999999,1,3,1.44886363636364,4.75,6,5,4.97159090909091,1,6,5,0.715909090909091,2.75,"HandOpening"
"294",4,4,4,1,9,7,3,-3,6,2,7.54545454545455,1,4,5,27.8181818181818,-47,7,7,26.2727272727273,10,5,6,5.27272727272727,-6,6,4,4.54545454545455,-4,3,2,27.3636363636364,-1,0,0,11,0,0,0,7,0,0,0,9,0,5,6,0.254527545454545,2.77555756156289e-17,6,7,0.651544818181818,-0.035645,4,3,0.570090363636364,-0.0161129999999999,3,5,1.34659090909091,3.625,5,5,5.15909090909091,-1.625,7,7,0.778409090909091,-0.875,"HandOpening"
"295",4,4,3.63636363636364,-2,9,7,3,2,6,5,8.27272727272727,30,4,4,36.8181818181818,45,6,6,26.7272727272727,-6,3,2,5,1,5,3,4.54545454545455,-5,5,4,20.0909090909091,-20,0,0,11,0,0,0,7,0,0,0,9,0,6,6,0.257679181818182,-0.00537100000000001,7,8,0.651456,0.00439500000000004,5,4,0.568270454545455,0,4,4,1.23863636363636,-1.375,6,7,5.57954545454545,-2.125,6,7,1.09659090909091,-3.9375,"HandOpening"
"296",5,3,3.72727272727273,4,8,7,3.45454545454545,3,6,6,7.45454545454545,5,5,5,40.7272727272727,-65,5,6,28.2727272727273,1,4,1,3.63636363636364,1,5,5,6,-20,6,4,20.4545454545455,-3,0,0,11,0,0,0,7,0,0,0,9,0,6,5,0.258123090909091,0.019531,7,8,0.652210636363636,0.0161129999999999,5,4,0.568536818181818,0.00878900000000005,6,4,1.26136363636364,-0.375,7,8,5.64772727272727,0.3125,7,7,1.05113636363636,-0.125,"HandOpening"
"297",5,6,3,1,8,9,3.45454545454545,5,5,6,7.81818181818182,-5,6,5,40.4545454545455,107,5,6,31.0909090909091,63,5,3,4.27272727272727,11,5,5,7.81818181818182,16,7,6,20.5454545454545,22,0,0,11,0,0,0,7,0,0,0,9,0,6,5,0.257634818181818,-0.015624,8,9,0.652876454545455,-0.010254,7,6,0.570356727272727,-0.000977000000000006,6,7,1.32954545454545,5.1875,7,8,5.30113636363636,1.9375,6,6,1.26704545454545,0.375,"HandOpening"
"298",4,6,3.09090909090909,2,6,7,2.90909090909091,4,6,7,8.45454545454546,-8,7,4,39.5454545454545,25,6,7,29,-45,6,6,3.54545454545455,-4,5,5,7.45454545454545,-13,5,6,19.6363636363636,12,0,0,11,0,0,0,7,0,0,0,9,0,6,6,0.260120727272727,-0.00488200000000005,7,8,0.657404181818182,0.012207,8,5,0.569247090909091,-0.014648,7,8,1.38636363636364,0.3125,7,8,5.38636363636364,-0.9375,6,7,1.30681818181818,-3.9375,"HandOpening"
"299",5,7,2.54545454545455,-8,5,6,3.72727272727273,-3,6,7,10.2727272727273,-20,7,5,53.8181818181818,175,7,8,26.8181818181818,8,7,5,5,6,4,5,8.72727272727273,-24,5,6,19.9090909090909,-12,0,0,11,0,0,0,7,0,0,0,9,0,6,7,0.260387090909091,0.02002,7,8,0.655628636363636,0.00439500000000004,8,3,0.565695909090909,-0.00488300000000008,6,7,1.28977272727273,-3.5625,7,8,5.51136363636364,-0.125,6,6,1.27272727272727,1.25,"HandOpening"
"300",6,8,2.54545454545455,6,4,6,3.81818181818182,5,5,4,11.1818181818182,-3,6,4,45.0909090909091,-18,8,7,30.8181818181818,-108,7,6,6.18181818181818,3,5,5,10.4545454545455,-17,6,7,19.1818181818182,45,0,0,11,0,0,0,7,0,0,0,9,0,5,6,0.259721272727273,-0.0151369999999999,7,6,0.657981363636364,0.00976599999999994,7,4,0.563121363636364,-0.00683500000000004,5,5,1.15909090909091,-0.375,7,6,5.51704545454545,1.125,6,6,1.42045454545455,1.75,"HandOpening"
"301",5,7,3,-7,4,6,3.81818181818182,3,7,5,12.3636363636364,26,5,5,45.1818181818182,72,9,9,37.3636363636364,68,7,5,6.09090909090909,6,4,5,12.3636363636364,37,6,6,20.8181818181818,4,0,0,11,0,0,0,7,0,0,0,9,0,5,6,0.261452454545455,0.00634800000000002,6,7,0.660067636363636,0.0307620000000001,7,4,0.563254545454545,-0.00488299999999997,4,6,1.21022727272727,1.125,7,4,5.48295454545455,0,6,7,1.42613636363636,-2.5625,"HandOpening"
"302",7,8,5.45454545454545,-17,4,5,4.36363636363636,-4,7,6,11.7272727272727,16,5,5,49,31,9,7,39,53,7,2,8.09090909090909,-13,4,5,12.1818181818182,-24,6,5,14.6363636363636,-20,0,0,11,0,0,0,7,0,0,0,9,0,6,7,0.259233,0.0273430000000001,5,6,0.659091090909091,-0.000489000000000073,8,6,0.563520909090909,-0.00341799999999992,4,6,1.75568181818182,2.9375,8,4,5.30681818181818,-2.5,6,7,1.60795454545455,3.25,"HandOpening"
"303",7,8,6.36363636363636,-3,5,7,5.09090909090909,-9,7,3,11.4545454545455,-16,6,5,55.0909090909091,-116,8,6,35.9090909090909,44,7,4,9.27272727272727,-3,6,5,12.3636363636364,11,6,6,17.5454545454545,-2,0,0,11,0,0,0,7,0,0,0,9,0,6,7,0.262029545454545,-0.00878899999999999,6,7,0.660422727272727,-0.038086,7,6,0.563165818181818,0.010254,4,5,2.13068181818182,-3.125,8,2,5.41477272727273,0.5,7,7,1.72727272727273,1,"HandOpening"
"304",6,7,6.09090909090909,7,7,5,4.45454545454545,8,7,6,11,17,6,5,61.1818181818182,-220,7,4,35.0909090909091,-31,8,5,10.3636363636364,-24,7,6,13.5454545454545,15,6,5,20.6363636363636,-51,0,0,11,0,0,0,7,0,0,1,8.90909090909091,-1,6,6,0.264115818181818,0.01123,6,7,0.658558363636364,0.045898,7,7,0.565163363636364,0.02002,5,6,2.49431818181818,-2.3125,7,1,5.375,1.75,6,6,1.36363636363636,-0.9375,"HandOpening"
"305",6,7,6.27272727272727,-11,7,6,4,-5,7,6,14,13,7,6,59.0909090909091,35,7,6,38.8181818181818,26,8,5,10.7272727272727,-29,7,6,16.8181818181818,-23,6,6,16.9090909090909,-44,0,0,11,0,0,0,7,0,0,1,8.72727272727273,-1,6,7,0.262473363636364,0.034668,7,7,0.656427636363636,0.00439400000000001,7,8,0.565651636363636,0.00683500000000004,6,6,2.91477272727273,-0.4375,5,4,5.21022727272727,0.8125,6,7,1.38636363636364,0.5,"HandOpening"
"306",7,8,6.18181818181818,2,7,5,3.90909090909091,-4,6,5,13.5454545454545,-23,7,4,61.6363636363636,-17,7,3,28.9090909090909,-36,9,7,10.0909090909091,-16,9,7,16.5454545454545,-27,7,6,16.6363636363636,1,0,0,11,0,0,0,7,0,0,1,8.54545454545454,-1,6,7,0.261008545454545,-0.034668,6,7,0.656028181818182,-0.039551,6,7,0.566139909090909,0.012695,7,7,3.30113636363636,-2.375,5,6,4.96590909090909,0.625,6,6,1.77840909090909,0.0625,"HandOpening"
"307",7,4,9.18181818181818,-29,6,4,3.81818181818182,7,7,6,13.1818181818182,-11,7,4,62.4545454545455,20,6,5,24,-83,8,9,10.0909090909091,9,8,7,18.3636363636364,31,8,4,18.6363636363636,-13,0,0,11,0,0,0,7,0,0,1,8.36363636363636,-1,6,5,0.261763090909091,-0.010254,7,8,0.652610181818182,-0.0117179999999999,6,6,0.567116454545455,0.000977000000000006,6,7,3.17045454545455,-6.875,6,4,4.99431818181818,-0.5625,5,5,1.60227272727273,-3.625,"HandOpening"
"308",7,3,10.3636363636364,-22,5,6,4.63636363636364,1,7,8,19.9090909090909,-27,5,4,66.0909090909091,-18,6,7,32.4545454545455,-23,7,8,16.8181818181818,-33,7,7,29.5454545454545,-73,8,5,28.4545454545455,-59,0,0,11,0,0,0,7,0,0,1,8.18181818181818,-1,5,6,0.258655818181818,-0.00439499999999998,8,8,0.650612727272727,-0.007324,5,6,0.570534454545455,0.00634699999999999,5,5,2.625,-1.75,5,3,5.30681818181818,-2.625,5,5,1.71022727272727,-1.375,"HandOpening"
"309",7,3,12.4545454545455,-17,4,5,6.09090909090909,-18,8,5,24.9090909090909,-49,4,3,55.4545454545455,126,7,7,43.6363636363636,-71,6,7,19.0909090909091,10,6,7,30.6363636363636,30,6,2,25.2727272727273,20,0,0,11,0,0,0,7,0,0,0,8,0,6,7,0.258345,-0.026855,8,7,0.650346363636364,-0.0444330000000001,5,4,0.572665181818182,0.00341800000000003,6,4,3.26136363636364,-3.9375,5,2,5.52840909090909,-0.4375,6,5,2.11363636363636,-2.8125,"HandOpening"
"310",8,4,16,22,5,4,5.72727272727273,1,8,5,22.7272727272727,-35,3,4,49.9090909090909,75,6,7,46.6363636363636,125,5,3,21.1818181818182,31,6,6,41.8181818181818,-19,5,5,30.2727272727273,-27,0,0,11,0,0,0,7,0,0,0,8,0,5,4,0.260298181818182,-0.005859,7,6,0.647594272727273,-0.00781199999999993,5,1,0.577414727272727,0.046875,5,3,3.49431818181818,-3.375,6,4,5.44886363636364,3,6,5,2.17045454545455,-2.125,"HandOpening"
"311",7,5,18.5454545454545,-23,4,5,5.54545454545455,-3,8,6,23.7272727272727,24,4,4,47.7272727272727,12,6,7,51.2727272727273,-118,4,4,23.7272727272727,-33,6,7,40.0909090909091,-14,4,4,26,17,0,0,11,0,0,0,7,0,0,0,8,0,6,7,0.257856818181818,0.054199,8,8,0.642134363636364,-0.0029300000000001,6,3,0.581809272727273,0.0180669999999999,4,2,3.18181818181818,2.3125,5,5,5.67613636363636,-1.125,7,5,1.82954545454545,2.6875,"HandOpening"
"312",7,6,25.8181818181818,-14,4,3,7.27272727272727,-9,8,6,28.6363636363636,31,5,6,53.4545454545455,37,6,7,62.6363636363636,102,4,4,24.6363636363636,4,7,7,44.9090909090909,-43,3,4,25.7272727272727,15,0,0,11,0,0,0,7,0,0,0,8,0,8,5,0.262650818181818,0.023438,7,7,0.644131909090909,0.0180659999999999,5,4,0.583052272727273,-0.000488000000000044,3,2,3.42045454545455,5.125,6,6,5.42045454545455,0,7,5,2.17045454545455,6.75,"HandOpening"
"313",6,5,22.8181818181818,39,4,4,7.81818181818182,-2,7,6,29.8181818181818,4,6,6,54.1818181818182,62,6,7,58.1818181818182,114,4,5,21.3636363636364,52,6,7,43.5454545454545,129,4,4,26.9090909090909,67,0,0,11,0,0,0,7,0,0,0,8,0,7,4,0.260076272727273,-0.016602,7,3,0.645108454545455,0.012207,6,5,0.586115090909091,0.00585999999999998,3,1,3.19886363636364,2.8125,7,5,5.03409090909091,2.8125,8,6,2.20454545454545,0.5,"HandOpening"
"314",7,6,20.2727272727273,11,5,5,6.81818181818182,16,6,7,24.9090909090909,60,8,6,57.1818181818182,61,5,5,63.9090909090909,125,5,6,20.2727272727273,-14,7,8,51.3636363636364,49,5,5,40.0909090909091,114,0,0,11,0,0,0,7,0,0,0,8,0,6,5,0.261363636363636,0.040039,6,5,0.644442636363636,0.015625,5,6,0.586292636363636,-0.00488299999999997,3,1,2.69318181818182,8.75,7,7,4.59090909090909,1.9375,7,8,1.88636363636364,2.4375,"HandOpening"
"315",6,4,18.6363636363636,-12,5,2,5.81818181818182,7,5,6,23,34,9,8,64.2727272727273,-41,5,5,56,-55,5,6,19.7272727272727,5,8,7,50.3636363636364,165,4,4,39.9090909090909,-6,0,0,11,0,0,0,7,0,0,0,8,0,6,6,0.262917272727273,-0.005859,6,4,0.646617636363636,0.000487999999999933,5,6,0.586337,-0.017089,4,4,1.76136363636364,2.9375,7,8,4.16477272727273,-0.3125,7,6,1.89204545454545,-0.125,"HandOpening"
"316",5,4,18.5454545454545,5,6,2,7.18181818181818,-5,4,4,23.1818181818182,2,9,8,58.9090909090909,13,5,5,53.8181818181818,147,6,3,21.8181818181818,69,8,9,49.8181818181818,86,5,5,40.7272727272727,16,0,0,11,0,0,0,7,0,0,0,8,0,4,5,0.264382090909091,-0.042969,6,4,0.646972727272727,-0.0043939999999999,6,5,0.583096636363636,-0.00537100000000001,6,5,1.44886363636364,0.875,7,7,4.4375,0.375,7,6,2.01704545454545,2.875,"HandOpening"
"317",4,5,16.0909090909091,78,6,5,6.09090909090909,14,4,2,25.7272727272727,12,8,6,63.0909090909091,-57,6,5,41.2727272727273,-69,6,4,17.2727272727273,-12,7,8,53.5454545454545,-96,6,6,49.1818181818182,-6,0,0,11,0,0,0,7,0,0,0,8,0,3,3,0.259943181818182,-0.027832,5,5,0.647194636363636,-0.00634800000000002,5,5,0.582164454545455,0.01709,6,4,1.57386363636364,-2.75,7,7,4.3125,1.9375,6,5,1.86363636363636,-6.25,"HandOpening"
"318",4,5,12.5454545454545,-35,5,7,5.63636363636364,18,4,3,29,81,7,7,56.1818181818182,97,6,4,43.4545454545455,-53,6,4,20.6363636363636,25,7,8,61.1818181818182,43,7,6,44.7272727272727,40,0,0,11,0,0,0,7,0,0,0,8,0,5,3,0.257279818181818,0.0444339999999999,4,5,0.645063909090909,-0.008301,6,7,0.583007818181818,-0.014649,6,3,1.39204545454545,2.4375,8,6,3.91477272727273,0.0625,6,5,1.56818181818182,4.25,"HandOpening"
"319",5,5,13.5454545454545,-30,5,6,4.36363636363636,4,6,4,24.8181818181818,8,6,7,57.7272727272727,-150,7,6,37.3636363636364,10,5,4,18.0909090909091,7,7,8,57.2727272727273,15,6,5,43.0909090909091,-160,0,0,11,0,0,0,7,0,0,0,8,0,4,3,0.258611545454545,-0.068359,5,5,0.646839454545455,-0.0200199999999999,7,6,0.581543,-0.012695,7,4,1.33522727272727,-0.9375,8,7,3.35795454545455,0.8125,6,4,1.56818181818182,0.0625,"HandOpening"
"320",5,5,6.63636363636364,0,4,3,6.09090909090909,3,4,3,10.4545454545455,7,8,5,19.5454545454545,-76,8,3,15.0909090909091,-64,8,5,15.9090909090909,61,6,4,6.63636363636364,4,7,6,30.7272727272727,3,0,0,11,0,0,0,7,0,0,0,7,0,6,4,0.197176856363636,-0.163086,5,5,0.615989181818182,0.0654290000000001,6,6,0.639382090909091,-0.0742189999999999,4,3,7.64204545454545,7.4375,5,6,6.66477272727273,5.0625,7,3,4.92613636363636,6.8125,"HandOpening"
"321",4,5,6.18181818181818,15,5,4,5.81818181818182,-1,4,5,10.4545454545455,4,8,3,20.7272727272727,-33,8,7,15,-28,8,5,12,22,7,4,5.27272727272727,2,7,5,29.2727272727273,25,0,0,11,0,0,0,7,0,0,0,7,0,6,4,0.158424947272727,-0.055664,5,6,0.624378636363636,-0.0546880000000001,7,3,0.603293636363636,0.141601,5,3,7.40340909090909,-1.5625,5,6,5.53409090909091,-3.375,5,4,5.375,2.625,"HandOpening"
"322",5,6,5.27272727272727,2,5,3,6,16,4,5,8.63636363636364,22,8,4,23.2727272727273,13,8,8,16.4545454545455,9,7,8,10.5454545454545,21,7,5,5.09090909090909,-7,6,5,23.5454545454545,-58,0,0,11,0,0,0,7,0,0,0,7,0,6,4,0.167169674545455,-0.187012,5,6,0.611683272727273,0.0673819999999999,7,4,0.644797545454545,-0.275879,6,2,7.05113636363636,-0.25,6,7,6.33522727272727,5.0625,5,6,5.78409090909091,-3.5625,"HandOpening"
"323",3,4,5.45454545454545,-2,5,6,5.18181818181818,7,4,5,7.90909090909091,17,7,2,25.5454545454545,18,8,7,15.1818181818182,39,6,6,9.45454545454546,17,7,7,5.45454545454545,-16,6,4,20.0909090909091,6,0,0,11,0,0,0,7,0,0,0,7,0,6,3,0.146395492727273,0.19287078,6,5,0.625665818181818,-0.06836,8,1,0.617764545454546,0.314942,8,4,6.5,6.4375,6,6,6.01704545454545,-3.4375,7,5,5.36931818181818,-6.5625,"HandOpening"
"324",3,4,3.90909090909091,3,6,7,5.45454545454545,-16,5,6,8.72727272727273,-8,7,1,23.4545454545455,49,8,7,17,32,4,5,6.72727272727273,11,6,5,5.18181818181818,7,4,4,25.4545454545455,90,0,0,11,0,0,0,7,0,0,0,7,0,6,4,0.171830545454545,0.063477,6,5,0.602361454545455,-0.103027,8,7,0.654296818181818,-0.00878900000000005,7,4,3.71022727272727,-1.6875,6,4,6.03977272727273,-7.25,6,5,3.75,11.3125,"HandOpening"
"325",2,4,3.90909090909091,1,7,8,4.45454545454545,1,5,4,8.90909090909091,-7,8,3,26,116,8,7,21.3636363636364,64,4,5,6.90909090909091,-26,6,5,4.54545454545455,2,4,5,23.1818181818182,38,0,0,11,0,0,0,7,0,0,0,7,0,6,7,0.189186818181818,-0.01416,7,6,0.604492181818182,-0.0131830000000001,8,7,0.657359727272727,0.016602,6,4,3.45454545454545,-0.5625,7,3,6.03977272727273,5.5,6,5,2.53409090909091,-7.5625,"HandOpening"
"326",2,3,4.18181818181818,-5,7,8,4.45454545454545,4,6,4,8.27272727272727,-19,8,6,24.6363636363636,21,7,6,19.9090909090909,-4,3,3,5.63636363636364,-15,5,5,5.09090909090909,-3,6,5,21.9090909090909,-23,0,0,11,0,0,0,7,0,0,1,6.81818181818182,-1,6,7,0.188432181818182,0.072754,6,5,0.599831363636364,0.10791,7,7,0.659667909090909,-0.00878899999999994,6,5,3.25,7.125,7,3,5.32386363636364,-0.9375,7,6,1.85227272727273,-2.3125,"HandOpening"
"327",1,4,4.09090909090909,3,7,7,4.27272727272727,-9,5,3,8.54545454545454,-13,9,3,22.2727272727273,-16,7,8,18,-6,3,4,5.18181818181818,-1,4,6,4.90909090909091,5,5,5,23.3636363636364,57,0,0,11,0,0,0,7,0,0,1,6.63636363636364,-1,5,6,0.183371818181818,-0.026367,5,5,0.598632909090909,-0.0444329999999999,7,5,0.658291909090909,-0.0214840000000001,6,7,2.71590909090909,3.625,7,4,5.30681818181818,-1.875,6,7,1.45454545454545,3.375,"HandOpening"
"328",1,4,4.54545454545455,9,8,6,4.45454545454545,1,6,5,9.18181818181818,-14,9,4,25.0909090909091,1,7,6,18.1818181818182,16,3,3,3.72727272727273,3,4,6,5.36363636363636,4,6,4,18.1818181818182,13,0,0,11,0,0,0,7,0,0,1,6.45454545454545,-1,6,6,0.186745363636364,-0.010254,6,7,0.597123727272727,-0.0361320000000001,7,5,0.657981181818182,-0.0151370000000001,5,6,2.63636363636364,2.75,7,3,5.66477272727273,-2.6875,6,5,1.56818181818182,1.5,"HandOpening"
