"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","l"
"130",4,2,5.36363636363636,-6,5,4,2.72727272727273,-3,5,5,6.09090909090909,-9,7,6,27.8181818181818,12,3,5,25.1818181818182,-79,5,5,20.9090909090909,-22,7,5,6.90909090909091,-15,6,5,17.7272727272727,45,0,0,11,0,0,0,7,0,0,0,4,0,6,7,0.171297909090909,-0.00390700000000002,6,7,0.679953818181818,-0.00683599999999995,6,6,0.579678454545455,-0.00146499999999994,7,7,1.67613636363636,1.0625,8,4,4.52840909090909,-1,6,5,0.755681818181818,-1.5,"HandClosing"
"131",4,2,5,6,5,4,2,1,4,6,6.54545454545455,7,7,7,24.4545454545455,31,5,6,19.0909090909091,17,4,5,21.3636363636364,29,6,5,6.90909090909091,19,7,5,15.4545454545455,3,0,0,11,0,0,0,7,0,0,0,4,0,6,5,0.174804727272727,0.016602,6,5,0.680841545454545,0.03125,6,7,0.578701909090909,0.00976600000000005,7,8,1.71022727272727,-0.1875,7,4,4.73295454545455,-0.0625,7,5,0.704545454545455,-0.625,"HandClosing"
"132",3,1,4.90909090909091,-9,4,3,2.54545454545455,8,3,4,6.45454545454545,1,8,8,24.6363636363636,12,6,4,25.4545454545455,-8,3,4,28.4545454545455,48,4,3,7,26,6,5,18.1818181818182,37,0,0,11,0,0,0,7,0,0,0,4,0,6,5,0.173473,-0.016114,7,5,0.680752818181818,-0.020508,7,7,0.577104,-0.0224610000000001,6,7,1.85227272727273,4.3125,6,5,4.95454545454545,-2.0625,6,7,0.721590909090909,1.5,"HandClosing"
"133",2,4,4.18181818181818,-10,4,3,3.18181818181818,-4,3,4,7.36363636363636,31,8,9,27.9090909090909,125,4,5,23.6363636363636,67,3,4,28.1818181818182,20,6,4,8,2,5,6,18.6363636363636,-15,0,0,11,0,0,0,7,0,0,0,4,0,5,4,0.174493909090909,0.00683600000000001,5,5,0.682528363636364,0.00683599999999995,6,6,0.576438181818182,0.00488300000000008,5,6,1.96590909090909,0.5625,7,5,4.82954545454545,0.9375,7,7,0.761363636363636,2.125,"HandClosing"
"134",2,4,4.18181818181818,9,4,4,3,-1,5,5,6,-3,7,8,23.2727272727273,9,4,5,23,-52,4,4,29.2727272727273,-58,5,5,8.45454545454546,7,5,6,15.8181818181818,8,0,0,11,0,0,0,7,0,0,0,4,0,5,4,0.176225090909091,0.000977000000000006,5,5,0.684525909090909,0.013671,5,4,0.573819272727273,-0.00781200000000004,4,5,2.33522727272727,4.9375,6,7,4.76136363636364,2.0625,6,7,0.795454545454545,-0.75,"HandClosing"
"135",2,3,4.27272727272727,5,4,4,3.36363636363636,3,6,6,6,-2,8,9,20.6363636363636,-23,4,5,22.2727272727273,40,5,6,29.0909090909091,15,5,3,9.81818181818182,14,5,6,16.0909090909091,-25,0,0,11,0,0,0,7,0,0,0,4,0,4,5,0.178932818181818,0.021973,5,3,0.686700909090909,0.017578,5,3,0.570312545454545,-0.0131840000000001,4,4,2.64772727272727,-1.625,6,7,4.72727272727273,-0.9375,7,6,0.710227272727273,1.625,"HandClosing"
"136",3,3,4.54545454545455,6,6,4,3.63636363636364,5,6,4,7,-4,7,7,17.2727272727273,-11,4,5,22.9090909090909,-8,7,7,28.7272727272727,-29,6,7,12.5454545454545,40,6,2,14.5454545454545,26,0,0,11,0,0,0,7,0,0,0,4,0,5,5,0.178355727272727,-0.014649,4,3,0.688077,-0.00341800000000003,4,5,0.566361818181818,-0.027344,5,6,2.71590909090909,-0.4375,4,5,4.75568181818182,-0.75,6,5,0.607954545454545,1.0625,"HandClosing"
"137",3,4,5.09090909090909,0,6,5,3.90909090909091,-12,8,5,8,-13,6,7,15.5454545454545,-22,5,6,17.8181818181818,27,6,5,20.3636363636364,-34,6,5,12.4545454545455,-20,6,2,14.8181818181818,-12,0,0,11,0,0,0,7,0,0,0,4,0,4,5,0.178355818181818,0.015626,4,3,0.689541818181818,0.03125,3,4,0.562766272727273,0.00341800000000003,6,5,2.93181818181818,-3.9375,4,5,4.73863636363636,2,6,5,0.721590909090909,-1.25,"HandClosing"
"138",4,6,4.45454545454545,-1,7,6,3.09090909090909,1,7,3,7.63636363636364,-8,6,5,11.5454545454545,-57,6,7,18.4545454545455,-56,5,4,25.2727272727273,-33,7,4,10.9090909090909,-23,5,4,13.4545454545455,7,0,0,11,0,0,0,7,0,0,0,4,0,6,5,0.178133909090909,-0.01416,5,4,0.692649,0.00390599999999997,4,4,0.562366818181818,-0.016113,6,5,2.56818181818182,1.375,4,4,4.64204545454545,0.25,4,3,0.920454545454545,-3.75,"HandClosing"
"139",4,5,4.36363636363636,-11,8,6,2.81818181818182,-1,6,5,7.81818181818182,-15,6,7,6.63636363636364,21,8,7,15.6363636363636,20,5,3,21.3636363636364,44,7,3,13.2727272727273,-40,4,1,24.7272727272727,-82,0,0,11,0,0,0,7,0,0,0,4,0,6,4,0.174716,-0.00439499999999998,5,5,0.694246909090909,0.00683599999999995,5,7,0.559126363636364,-0.012207,7,5,2.4375,-4.0625,4,4,4.34090909090909,-0.3125,4,3,0.897727272727273,-0.625,"HandClosing"
"140",5,2,3.45454545454545,1,6,5,2.63636363636364,6,6,5,10.3636363636364,41,6,6,5.45454545454545,6,6,7,19.0909090909091,-90,4,4,17.9090909090909,14,7,4,12.3636363636364,3,3,2,26.3636363636364,-20,0,0,11,0,0,0,7,0,0,0,4,0,6,3,0.172008272727273,-0.033691,6,3,0.694824,0.00195299999999998,3,6,0.559437090909091,-0.00244099999999992,6,7,2.05681818181818,3,5,4,3.9375,2.9375,5,5,1.55681818181818,-2.9375,"HandClosing"
"141",7,6,6.81818181818182,-3,5,5,3,-14,5,5,11.2727272727273,-27,8,6,7.63636363636364,8,7,4,17.7272727272727,-15,5,6,19.7272727272727,36,6,5,13.8181818181818,-56,2,3,26.6363636363636,-62,0,0,11,0,0,0,7,0,0,0,4,0,7,4,0.170898545454545,-0.00146500000000002,7,5,0.694247,0.0122070000000001,5,4,0.556729363636364,-0.00683599999999995,5,4,2.51704545454545,2.5,7,7,3.71590909090909,2.125,5,3,2.02840909090909,-4.625,"HandClosing"
"142",8,6,6.63636363636364,10,5,5,4.90909090909091,30,4,5,15.1818181818182,53,7,8,9.90909090909091,-18,7,5,28.9090909090909,-77,6,4,28.2727272727273,-41,5,5,12.3636363636364,-17,3,3,29.1818181818182,-49,0,0,11,0,0,0,7,0,0,0,4,0,8,5,0.170720909090909,-0.012696,5,2,0.702059545454545,0.0170899999999999,4,4,0.556596272727273,-0.000488000000000044,6,6,2.97159090909091,0.0625,6,4,3.41477272727273,0.0625,6,5,2.32386363636364,-3.0625,"HandClosing"
"143",9,5,6.90909090909091,-4,5,7,6.90909090909091,14,6,7,17.3636363636364,6,7,8,11,-16,7,5,35.4545454545455,-43,5,3,36.3636363636364,-117,4,3,28.4545454545455,138,4,5,40.1818181818182,-91,0,0,11,0,0,0,7,0,0,0,4,0,7,6,0.167658,0,6,3,0.704057090909091,0.049805,3,5,0.553666545454545,-0.034668,5,6,3.47727272727273,1,7,5,3.26704545454545,1.3125,6,6,2.57954545454545,-0.1875,"HandClosing"
"144",8,6,7.27272727272727,1,6,7,7.09090909090909,5,5,6,20.5454545454545,-16,8,9,12.9090909090909,-22,7,6,41.5454545454545,3,5,4,41.6363636363636,95,4,5,29.4545454545455,67,4,5,39.6363636363636,54,0,0,11,0,0,0,7,0,0,0,4,0,8,5,0.166370727272727,-0.00634700000000002,5,3,0.709295,0.020996,5,3,0.551402727272727,-0.00488299999999997,5,6,3.22159090909091,0.5,6,6,3.1875,0.8125,7,6,2.65340909090909,-0.625,"HandClosing"
"145",8,4,8.81818181818182,0,6,6,7.81818181818182,1,5,5,21.2727272727273,-44,7,8,13.9090909090909,9,7,5,47.9090909090909,88,5,4,47.9090909090909,43,6,7,30.2727272727273,35,5,6,44.3636363636364,-32,0,0,11,0,0,0,7,0,0,0,4,0,7,4,0.164151272727273,0.002441,6,4,0.711692,0.00390699999999999,4,5,0.547940363636364,-0.038574,5,5,3.13636363636364,-5.5625,6,7,3.32386363636364,-2.3125,8,7,2.42613636363636,2.125,"HandClosing"
"146",8,9,10.7272727272727,-40,7,6,9.63636363636364,-12,5,6,28.0909090909091,-49,7,4,12.5454545454545,-11,6,3,47.0909090909091,77,4,3,61.5454545454545,-157,7,6,33.4545454545455,-15,6,7,51.1818181818182,-38,0,0,11,0,0,0,7,0,0,0,4,0,7,5,0.163529818181818,-0.009765,7,6,0.715775818181818,0.016602,4,4,0.545854090909091,-0.00244100000000003,4,1,2.25,-2.6875,5,4,3.27272727272727,0.125,6,3,2.02840909090909,5.1875,"HandClosing"
"147",8,5,10.8181818181818,-18,8,7,9.63636363636364,-30,6,7,40.6363636363636,-148,6,7,11,35,6,3,47.5454545454545,179,5,3,60.3636363636364,104,9,2,35.6363636363636,7,6,6,54.9090909090909,30,0,0,11,0,0,0,7,0,0,0,4,0,7,5,0.157892454545455,-0.018066,8,3,0.716441727272727,-0.010254,5,5,0.544034181818182,-0.0180669999999999,3,1,1.69318181818182,-3.125,5,6,3.32954545454545,0.1875,6,1,1.67613636363636,2.6875,"HandClosing"
"148",6,7,6.27272727272727,22,5,5,4,9,5,6,10.8181818181818,6,5,6,30.3636363636364,-67,7,8,31.9090909090909,29,9,10,10,-18,6,7,7.54545454545455,5,7,6,27.4545454545455,-3,0,0,11,0,0,0,7,0,0,0,3,0,5,4,0.186745272727273,-0.010742,6,5,0.623535181818182,0.018554,7,8,0.630815,0.00781300000000007,5,2,1.65909090909091,2.125,8,5,2.81818181818182,2.75,6,5,1.61363636363636,-2.6875,"HandClosing"
"149",5,7,5,-10,6,6,4,-2,6,6,10.3636363636364,3,5,5,25.7272727272727,65,7,8,24.1818181818182,0,7,6,11,17,5,3,6.18181818181818,-17,6,6,27.6363636363636,-3,0,0,11,0,0,0,7,0,0,0,3,0,6,5,0.182794727272727,-0.011718,5,6,0.621715181818182,-0.0131829999999999,7,6,0.629882909090909,-0.00195299999999998,6,4,1.52272727272727,0.5,7,6,2.51704545454545,0.5625,6,4,1.65909090909091,0.8125,"HandClosing"
"150",4,7,4.63636363636364,12,5,6,4.18181818181818,5,7,8,12.2727272727273,15,5,5,14.3636363636364,-18,8,9,21.0909090909091,-27,6,6,10.2727272727273,1,4,1,5.09090909090909,5,6,5,26.7272727272727,-49,0,0,11,0,0,0,7,0,0,0,3,0,6,7,0.180087090909091,-0.039063,7,8,0.625,-0.00488299999999997,7,8,0.630726272727273,-0.00634800000000002,6,5,1.55681818181818,3.25,6,4,2.54545454545455,0.625,5,5,1.74431818181818,-0.8125,"HandClosing"
"151",3,6,3.36363636363636,-4,6,7,2.90909090909091,-3,5,7,8.45454545454546,11,5,5,13.5454545454545,33,8,9,21.5454545454545,71,6,6,10.5454545454545,-2,4,6,5.18181818181818,3,5,6,19.2727272727273,9,0,0,11,0,0,0,7,0,0,0,3,0,7,8,0.179199272727273,0,6,7,0.626420363636364,0.020996,6,7,0.632235545454545,0.03125,6,7,1.53409090909091,-0.8125,6,6,2.98863636363636,-0.875,6,6,2.11363636363636,-0.6875,"HandClosing"
"152",3,5,3.63636363636364,6,8,7,3.27272727272727,-7,5,7,8.54545454545454,-7,4,5,19.0909090909091,-40,7,8,23.6363636363636,7,5,6,12.2727272727273,21,4,2,5,14,5,5,21,61,0,0,11,0,0,0,7,0,0,0,3,0,6,7,0.177157454545455,0.018066,7,7,0.625887727272727,0.0253910000000001,6,6,0.632413090909091,0.000488000000000044,6,6,1.80113636363636,0,6,7,3.69318181818182,-7.0625,6,5,2.07386363636364,4.75,"HandClosing"
"153",3,5,3.90909090909091,-7,8,5,3.63636363636364,-12,3,5,10.0909090909091,-33,4,5,20.6363636363636,15,6,6,22.9090909090909,22,5,6,13.4545454545455,-39,4,5,4.45454545454545,5,5,5,16.3636363636364,18,0,0,11,0,0,0,7,0,0,0,3,0,6,7,0.176180818181818,-0.03125,6,7,0.627041909090909,-0.021972,6,7,0.634233,-0.0180670000000001,6,7,1.68181818181818,2.75,7,5,3.8125,-2.5,7,7,1.95454545454545,2.3125,"HandClosing"
"154",5,5,4,6,9,5,3,4,4,5,9.18181818181818,1,3,4,27.1818181818182,54,4,5,19.7272727272727,21,6,4,18.0909090909091,-5,5,6,4.09090909090909,1,7,7,17.1818181818182,16,0,0,11,0,0,0,7,0,0,0,3,0,7,7,0.176314,0.00927700000000001,7,7,0.629749636363636,0.0380849999999999,6,7,0.633877818181818,0.0131830000000001,6,6,1.65340909090909,-1.5,6,6,4.06818181818182,1.3125,6,7,1.76704545454545,-2.125,"HandClosing"
"155",6,6,4.18181818181818,4,8,7,2.63636363636364,3,3,3,6.45454545454545,-12,4,4,25.0909090909091,6,4,4,24.8181818181818,-27,5,6,20.0909090909091,-42,6,5,3.90909090909091,-12,7,5,17.2727272727273,25,0,0,11,0,0,0,7,0,0,0,3,0,6,7,0.174760363636364,0.030762,6,7,0.631036909090909,0.024902,5,6,0.631835818181818,-0.00341799999999992,7,5,1.61931818181818,-1.5,7,8,4.15909090909091,-0.5625,7,8,1.97727272727273,-0.0625,"HandClosing"
"156",6,6,4.45454545454545,5,6,5,2.09090909090909,1,4,5,6.45454545454545,-11,5,5,28,-15,4,4,28.4545454545455,-6,5,5,23.8181818181818,11,7,6,3.09090909090909,6,6,7,19.1818181818182,23,0,0,11,0,0,0,7,0,0,1,2.81818181818182,-1,7,8,0.174893636363636,0.00439499999999998,7,6,0.633833454545455,0.008301,6,5,0.630637363636364,-0.0410159999999999,6,5,2.09090909090909,5.75,6,7,4.07954545454545,-3.0625,6,7,1.80113636363636,4.25,"HandClosing"
"157",8,7,4,-5,5,4,3.09090909090909,2,6,5,8.36363636363636,-15,6,4,23.4545454545455,28,4,5,24.8181818181818,66,4,5,31.1818181818182,-81,6,7,3.90909090909091,-27,7,8,14.1818181818182,6,0,0,11,0,0,0,7,0,0,1,2.63636363636364,-1,7,7,0.175559454545455,-0.014648,6,7,0.635742181818182,-0.0180670000000001,7,4,0.62935,0.00341800000000003,7,5,1.77840909090909,-1.4375,7,6,4.45454545454545,1.25,7,8,1.57386363636364,-1.25,"HandClosing"
"158",7,7,4.72727272727273,7,5,6,2.81818181818182,3,7,8,8.54545454545454,16,6,6,20.9090909090909,-26,6,7,25.1818181818182,52,4,5,34.8181818181818,83,5,4,4.45454545454545,9,7,7,16.2727272727273,-29,0,0,11,0,0,0,7,0,0,1,2.45454545454545,-1,6,7,0.175026818181818,0.018067,6,7,0.636274818181818,0.050781,6,7,0.626464727272727,0.00879000000000008,5,4,1.88068181818182,0.5,7,5,4.59659090909091,0.75,7,7,1.31818181818182,-1.5,"HandClosing"
"159",7,8,4.36363636363636,1,4,3,3.18181818181818,-11,6,5,8.63636363636364,-17,6,5,19.9090909090909,-78,7,8,31.2727272727273,23,4,5,27.1818181818182,-20,6,7,5.09090909090909,3,8,6,14.5454545454545,-1,0,0,11,0,0,0,7,0,0,1,2.27272727272727,-1,7,8,0.174893727272727,-0.000488000000000016,7,7,0.638006,0.012208,6,5,0.625310636363636,-0.0224610000000001,6,5,1.82954545454545,2.8125,6,5,4.42045454545455,-2.0625,6,7,1.3125,1.75,"HandClosing"
"160",5,6,4.27272727272727,-6,5,5,3.36363636363636,-2,6,4,10.6363636363636,9,7,4,14.2727272727273,-1,9,7,31.2727272727273,68,4,5,24.5454545454545,44,5,4,5.45454545454545,3,7,7,15.2727272727273,-36,0,0,11,0,0,0,7,0,0,1,2.09090909090909,-1,6,7,0.173384454545455,-0.018555,6,7,0.638849454545454,-0.0258780000000001,6,5,0.623135545454546,0.00537100000000001,5,6,1.95454545454545,-1,6,4,4.68181818181818,-1.25,7,7,1.13068181818182,2.4375,"HandClosing"
"161",4,6,4.45454545454545,-8,6,6,3.54545454545455,2,4,5,10.9090909090909,19,6,4,15.7272727272727,20,8,8,28.9090909090909,-2,4,6,18.6363636363636,-12,5,5,6.45454545454545,11,6,6,19.3636363636364,-2,0,0,11,0,0,0,7,0,0,0,2,0,6,7,0.174272272727273,-0.00683599999999998,6,6,0.642400636363636,0.00634800000000002,6,5,0.622869181818182,0.01416,6,7,2.125,-7.6875,6,5,4.92045454545455,2,6,7,0.818181818181818,-2.1875,"HandClosing"
"162",4,5,6,15,5,5,3.54545454545455,4,4,3,11,28,6,4,14.2727272727273,7,7,8,31.0909090909091,-7,4,4,23.6363636363636,-7,5,6,6.81818181818182,16,5,5,20,-43,0,0,11,0,0,0,7,0,0,0,2,0,6,6,0.173961545454545,0.000487999999999988,5,6,0.641024545454545,0.00488300000000008,7,6,0.621937,-0.011719,7,8,1.85795454545455,0.25,6,4,4.97159090909091,0.75,4,6,0.545454545454545,-0.5625,"HandClosing"
"163",4,4,5,-5,5,5,3,2,5,3,11.2727272727273,20,7,6,15.3636363636364,28,7,5,30.8181818181818,-50,5,4,17.5454545454545,-41,4,5,5,-14,5,6,19.8181818181818,4,0,0,11,0,0,0,7,0,0,0,2,0,7,6,0.173695090909091,-0.000488999999999989,6,7,0.643643545454545,-0.024903,7,5,0.619406818181818,-0.0131840000000001,8,9,1.98863636363636,-1.625,8,4,4.75,1.4375,5,7,0.664772727272727,1.75,"HandClosing"
"164",3,4,5.72727272727273,7,4,5,3.63636363636364,18,7,3,14.1818181818182,49,5,6,14,-6,7,3,27.0909090909091,-36,6,6,22.8181818181818,38,4,5,4.18181818181818,4,5,6,19.7272727272727,-4,0,0,11,0,0,0,7,0,0,0,2,0,7,7,0.172762909090909,-0.012207,5,6,0.645596636363636,0.00439400000000001,7,5,0.619495545454545,0.01709,9,9,1.84659090909091,-1.4375,9,5,4.51704545454545,1.9375,5,7,0.710227272727273,-2.0625,"HandClosing"
"165",4,4,5.54545454545455,-3,3,4,2.90909090909091,1,8,4,11.6363636363636,10,4,5,17.0909090909091,53,6,4,25.4545454545455,-13,7,8,25.7272727272727,9,5,5,7.18181818181818,29,7,4,23.9090909090909,5,0,0,11,0,0,0,7,0,0,0,2,0,6,7,0.172496545454545,0.011231,5,6,0.645862909090909,0.027343,7,5,0.618474636363636,-0.015625,9,10,1.80681818181818,1.25,9,5,4.46590909090909,0.0625,5,6,0.767045454545455,0.0625,"HandClosing"
"166",4,6,5.36363636363636,10,5,3,3.45454545454545,-10,8,3,13.5454545454545,-38,4,5,16.3636363636364,-30,6,5,22.5454545454545,-28,6,7,30.4545454545455,-29,5,5,7.18181818181818,-12,7,6,15,-10,0,0,11,0,0,0,7,0,0,0,2,0,7,7,0.169167363636364,-0.009766,6,7,0.645685272727273,-0.023926,6,1,0.614124545454545,-0.038574,8,9,2.05681818181818,6.125,8,5,4.54545454545455,-1.3125,6,5,0.789772727272727,1.375,"HandClosing"
"167",3,5,4.18181818181818,-19,6,3,3.27272727272727,-4,8,7,13.2727272727273,-34,5,5,14.1818181818182,10,6,5,19.1818181818182,-37,6,7,45.7272727272727,177,7,6,7.54545454545455,-1,6,7,15,33,0,0,11,0,0,0,7,0,0,0,2,0,6,7,0.170454545454545,-0.00439499999999998,6,5,0.649369545454545,0.038574,5,2,0.611638818181818,-0.00976500000000002,7,3,2.61931818181818,3.375,8,4,4.36931818181818,0.875,6,5,0.914772727272727,-2.4375,"HandClosing"
"168",3,4,3.63636363636364,3,7,6,3.90909090909091,-5,8,7,14.5454545454545,-48,4,3,23.5454545454545,-118,6,6,15.0909090909091,-5,6,7,44.2727272727273,-7,8,5,7.72727272727273,4,7,8,14.3636363636364,12,0,0,11,0,0,0,7,0,0,0,2,0,5,6,0.170010636363636,-0.00537100000000001,6,3,0.652743090909091,0.034668,5,5,0.609774545454545,-0.008301,6,3,2.9375,2.5625,7,3,4.22159090909091,-1.3125,6,3,1.15909090909091,-3.25,"HandClosing"
"169",3,4,3.36363636363636,-10,7,8,4.09090909090909,-6,7,8,12.1818181818182,-28,4,3,23,12,7,8,12,-21,5,6,46.1818181818182,33,7,6,9.90909090909091,17,7,8,16.0909090909091,9,0,0,11,0,0,0,7,0,0,0,2,0,5,6,0.170099454545455,-0.004883,6,2,0.655228909090909,-0.00488299999999997,5,6,0.607599545454545,-0.0214840000000001,5,2,3.09090909090909,2.0625,5,4,4.19886363636364,0.1875,6,2,1.5,0.125,"HandClosing"
"170",4,5,2.90909090909091,2,8,7,4.27272727272727,-2,8,8,11.3636363636364,-4,5,4,23.7272727272727,-38,8,8,13.6363636363636,-7,6,6,43.7272727272727,-16,7,6,10.4545454545455,-19,8,9,23.6363636363636,50,0,0,11,0,0,0,7,0,0,0,2,0,5,6,0.168590181818182,-0.007325,7,3,0.657093272727273,0.0131840000000001,4,5,0.603693272727273,-0.0175780000000001,3,2,2.94886363636364,-0.875,4,3,4.08522727272727,0.5625,6,1,1.64772727272727,-2.8125,"HandClosing"
"171",4,5,4,-8,8,9,4.81818181818182,6,7,7,12.2727272727273,26,6,4,18.9090909090909,12,7,7,10.3636363636364,5,7,5,46.0909090909091,60,7,7,12,48,9,8,30.8181818181818,100,0,0,11,0,0,0,7,0,0,0,2,0,5,6,0.167924272727273,-0.004883,6,7,0.660733181818182,0.041504,4,4,0.600630454545454,0.00585900000000006,5,1,2.86931818181818,-4.3125,4,5,3.76704545454545,2.375,6,2,1.80681818181818,-2.0625,"HandClosing"
"172",6,6,4.45454545454545,2,8,7,5.54545454545455,14,5,6,12.2727272727273,4,7,4,18.7272727272727,-6,6,7,13.1818181818182,36,7,6,42.2727272727273,-82,8,6,10.8181818181818,0,9,5,39.2727272727273,86,0,0,11,0,0,0,7,0,0,0,2,0,6,5,0.165394090909091,-0.018066,6,7,0.663929181818182,-0.020996,4,1,0.59921,-0.0244139999999999,5,2,2.21590909090909,-2.25,5,5,3.60795454545455,1.6875,7,3,1.9375,1.1875,"HandClosing"
"173",7,7,4.09090909090909,-13,8,8,6.27272727272727,-12,4,5,11.9090909090909,30,8,2,18.6363636363636,98,5,4,18.4545454545455,-31,8,5,34.6363636363636,-10,9,7,12.3636363636364,11,9,5,49.1818181818182,-81,0,0,11,0,0,0,7,0,0,0,2,0,7,5,0.165349727272727,-0.013672,5,6,0.665172090909091,0.014649,5,2,0.599609454545455,0.010742,5,4,2.34090909090909,4.1875,6,7,3.30113636363636,2.125,7,1,1.69886363636364,2.4375,"HandClosing"
"174",7,8,3.72727272727273,0,7,8,6.36363636363636,5,5,3,18.3636363636364,93,7,6,10.5454545454545,6,4,3,22,26,9,10,36.3636363636364,-65,9,6,13,-7,8,3,52.7272727272727,-57,0,0,11,0,0,0,7,0,0,0,2,0,7,8,0.162286909090909,0.00927700000000001,6,3,0.668457,0.042969,5,2,0.600008909090909,-0.000977000000000006,7,1,2.95454545454545,5.1875,6,7,3.15340909090909,-1.125,7,7,1.45454545454545,2.3125,"HandClosing"
"175",7,7,4.72727272727273,-16,6,6,8.45454545454546,-15,6,5,17.0909090909091,14,7,5,11.0909090909091,-19,6,4,24.8181818181818,-11,9,9,36,-20,7,3,17.1818181818182,51,7,4,59.6363636363636,65,0,0,11,0,0,0,7,0,0,0,2,0,6,7,0.159135272727273,-0.028808,5,4,0.672984727272727,0.015137,6,2,0.596013909090909,-0.0131829999999999,7,2,3.43181818181818,2.75,7,7,3.14772727272727,1.125,7,6,1.50568181818182,-0.0625,"HandClosing"
"176",6,5,7.81818181818182,21,5,6,9.72727272727273,2,6,4,19.2727272727273,0,6,5,11.7272727272727,-15,5,5,33.7272727272727,-45,8,6,51.0909090909091,74,6,2,30.5454545454545,24,7,4,69.6363636363636,-2,0,0,11,0,0,0,7,0,0,0,2,0,6,6,0.156915818181818,0.008301,7,4,0.675071090909091,-0.00927699999999998,6,3,0.593838818181818,-0.030273,7,3,4.14772727272727,4.375,6,7,3.27272727272727,-1.5625,7,8,1.47159090909091,-0.875,"HandClosing"
"177",6,7,7.36363636363636,-25,5,5,7.63636363636364,-7,5,4,15,6,7,6,21.7272727272727,39,7,7,25.7272727272727,107,3,4,14.9090909090909,6,8,7,4.36363636363636,-11,5,4,13.6363636363636,0,0,0,11,0,0,0,7,0,0,0,1,0,7,6,0.216974454545455,0.00292999999999999,6,7,0.638938272727273,0.03418,6,7,0.621715181818182,0.0151370000000001,7,6,3.40340909090909,-1.8125,3,5,2.50568181818182,1.0625,7,7,2.11931818181818,-3.9375,"HandClosing"
"178",5,6,7.45454545454545,5,6,7,7.90909090909091,-4,6,4,16.4545454545455,4,6,5,20.0909090909091,-30,6,6,23.5454545454545,-27,4,5,18.6363636363636,33,7,7,5.09090909090909,-8,7,5,15.3636363636364,13,0,0,11,0,0,0,7,0,0,0,1,0,7,8,0.213956,-0.00927799999999998,7,8,0.638494363636364,0.00585999999999998,6,7,0.619895272727273,0.011231,7,6,3.15340909090909,-6.125,5,5,3.32954545454545,-2.3125,8,9,2.43181818181818,-3.3125,"HandClosing"
"179",5,4,6.81818181818182,-3,6,7,5.90909090909091,4,6,5,9.90909090909091,29,5,5,22.4545454545455,30,5,6,25.9090909090909,-26,5,6,24.0909090909091,27,7,4,4.90909090909091,0,7,4,13,-2,0,0,11,0,0,0,7,0,0,0,1,0,7,8,0.211115090909091,-0.041992,7,8,0.640048,-0.04541,6,5,0.613414454545455,-0.00439499999999993,6,6,2.86931818181818,-6.625,6,6,3.89204545454545,0.875,7,8,2.44886363636364,1.625,"HandClosing"
"180",6,3,6.27272727272727,2,5,5,5.81818181818182,14,5,6,10.4545454545455,7,5,5,19.7272727272727,-34,6,5,21.3636363636364,-7,5,6,22.0909090909091,-2,8,7,5.18181818181818,12,6,6,14.7272727272727,7,0,0,11,0,0,0,7,0,0,0,1,0,7,8,0.204856181818182,0.002441,8,9,0.629261454545455,0.017579,6,7,0.610351545454546,-0.027344,6,5,2.02272727272727,-5,7,5,3.68181818181818,-1.8125,7,8,2.24431818181818,1.25,"HandClosing"
"181",6,4,5.36363636363636,-1,6,4,4.18181818181818,-2,5,3,13.9090909090909,-60,5,5,17.9090909090909,-20,5,6,25.0909090909091,-7,6,7,19.0909090909091,-36,8,5,4.36363636363636,4,7,7,15.2727272727273,49,0,0,11,0,0,0,7,0,0,1,0.818181818181818,-1,7,8,0.204678636363636,0.00292999999999999,6,7,0.633656,0.0756829999999999,7,8,0.607865727272727,-0.00976599999999994,6,5,1.98863636363636,9.625,8,9,4.13636363636364,-2.4375,7,8,2.05113636363636,0.75,"HandClosing"
"182",6,5,5.36363636363636,30,6,7,3.90909090909091,10,4,4,16.3636363636364,31,5,6,26.8181818181818,70,6,7,29.6363636363636,-130,8,8,22,-20,8,3,4.54545454545455,6,6,6,17,-22,0,0,11,0,0,0,7,0,0,1,0.636363636363636,-1,7,8,0.203524454545455,-0.024903,7,8,0.638893909090909,0.00585899999999995,7,8,0.608531636363636,-0.0112300000000001,7,5,1.56818181818182,2.3125,7,8,4.17613636363636,-2.1875,7,7,1.93181818181818,3.125,"HandClosing"
"183",7,7,4.27272727272727,-8,6,6,3.72727272727273,7,4,5,17.4545454545455,28,6,6,27.7272727272727,31,7,7,29.5454545454545,61,8,9,21.9090909090909,-42,7,7,3.54545454545455,10,5,6,18.4545454545455,25,0,0,11,0,0,0,7,0,0,1,0.454545454545455,-1,7,8,0.202503454545455,-0.00927700000000001,7,8,0.640980181818182,0.00390599999999997,7,8,0.607821454545455,-0.013672,7,6,1.77840909090909,-4.25,7,6,3.90340909090909,-0.1875,8,5,1.53409090909091,3.375,"HandClosing"
